YEAR,STATE,ENERGY SOURCE,NON CLEAN SOURCE,CLEAN SOURCE,GENERATION (Megawatthours)
1997,NH,Wood and Wood Derived Fuels,1784878,0,1784878
1997,NJ,Coal,17796412,0,17796412
1997,NJ,Hydroelectric Conventional,0,36742,36742
1997,NJ,Natural Gas,33975860,0,33975860
1997,NJ,Nuclear,0,27816148,27816148
1997,NJ,Other Biomass,2346352,0,2346352
1997,NJ,Other Gases,263964,0,263964
1997,NJ,Petroleum,1536090,0,1536090
1997,NJ,Pumped Storage,0,-259046,-259046
1997,NJ,Total,0,83512522,83512522
1997,NM,Coal,54157320,0,54157320
1997,NM,Hydroelectric Conventional,0,517620,517620
1997,NM,Natural Gas,8191354,0,8191354
1997,NM,Other Biomass,12424,0,12424
1997,NM,Petroleum,45996,0,45996
1997,NM,Total,0,62924714,62924714
1997,NV,Coal,30501212,0,30501212
1997,NV,Geothermal,3192002,0,3192002
1997,NV,Hydroelectric Conventional,0,5173948,5173948
1997,NV,Natural Gas,15115628,0,15115628
1997,NV,Other,16364,0,16364
1997,NV,Petroleum,63890,0,63890
1997,NV,Total,0,54063044,54063044
1997,NY,Coal,48117588,0,48117588
1997,NY,Hydroelectric Conventional,0,61235990,61235990
1997,NY,Natural Gas,92561832,0,92561832
1997,NY,Nuclear,0,59139236,59139236
1997,NY,Other Biomass,4214522,0,4214522
1997,NY,Other Gases,214822,0,214822
1997,NY,Petroleum,17176752,0,17176752
1997,NY,Pumped Storage,0,-2186306,-2186306
1997,NY,Total,0,281663296,281663296
1997,NY,Wood and Wood Derived Fuels,1188860,0,1188860
1997,OH,Coal,250870838,0,250870838
1997,OH,Hydroelectric Conventional,0,1014736,1014736
1997,OH,Natural Gas,937868,0,937868
1997,OH,Nuclear,0,30661660,30661660
1997,OH,Other Biomass,188,0,188
1997,OH,Other Gases,379534,0,379534
1997,OH,Petroleum,587816,0,587816
1997,OH,Total,0,285622496,285622496
1997,OH,Wood and Wood Derived Fuels,1169856,0,1169856
1997,OK,Coal,72065658,0,72065658
1997,OK,Hydroelectric Conventional,0,5842412,5842412
1997,OK,Natural Gas,27364658,0,27364658
1997,OK,Other Biomass,3654,0,3654
1997,OK,Other Gases,133580,0,133580
1997,OK,Petroleum,53584,0,53584
1997,OK,Pumped Storage,0,-194216,-194216
1997,OK,Total,0,105727954,105727954
1997,OK,Wood and Wood Derived Fuels,458624,0,458624
1997,OR,Coal,3039334,0,3039334
1997,OR,Hydroelectric Conventional,0,93407400,93407400
1997,OR,Natural Gas,7194938,0,7194938
1997,OR,Other Biomass,181142,0,181142
1997,OR,Petroleum,26754,0,26754
1997,OR,Total,0,104825708,104825708
1997,OR,Wood and Wood Derived Fuels,976140,0,976140
1997,PA,Coal,231009004,0,231009004
1997,PA,Hydroelectric Conventional,0,4498230,4498230
1997,PA,Natural Gas,5309808,0,5309808
1997,PA,Nuclear,0,135309176,135309176
1997,PA,Other,57910,0,57910
1997,PA,Other Biomass,3586568,0,3586568
1997,PA,Other Gases,1512378,0,1512378
1997,PA,Petroleum,5410218,0,5410218
1997,PA,Pumped Storage,0,-1262088,-1262088
1997,PA,Total,0,386926396,386926396
1997,PA,Wood and Wood Derived Fuels,1495192,0,1495192
1997,RI,Coal,0,0,0
1997,RI,Hydroelectric Conventional,0,15018,15018
1997,RI,Natural Gas,15016808,0,15016808
1997,RI,Other Biomass,209180,0,209180
1997,RI,Petroleum,178100,0,178100
1997,RI,Total,0,15419106,15419106
1997,SC,Coal,63148748,0,63148748
1997,SC,Hydroelectric Conventional,0,5916306,5916306
1997,SC,Natural Gas,581422,0,581422
1997,SC,Nuclear,0,89831028,89831028
1997,SC,Other,10090,0,10090
1997,SC,Other Biomass,135000,0,135000
1997,SC,Other Gases,2282,0,2282
1997,SC,Petroleum,728010,0,728010
1997,SC,Pumped Storage,0,-1710088,-1710088
1997,SC,Total,0,161656116,161656116
1997,SC,Wood and Wood Derived Fuels,3013318,0,3013318
1997,SD,Coal,6628136,0,6628136
1997,SD,Hydroelectric Conventional,0,18024520,18024520
1997,SD,Natural Gas,233274,0,233274
1997,SD,Petroleum,13072,0,13072
1997,SD,Total,0,24899002,24899002
1997,TN,Coal,121035394,0,121035394
1997,TN,Hydroelectric Conventional,0,22075996,22075996
1997,TN,Natural Gas,713174,0,713174
1997,TN,Nuclear,0,49295988,49295988
1997,TN,Other,230880,0,230880
1997,TN,Other Biomass,121820,0,121820
1997,TN,Other Gases,35110,0,35110
1997,TN,Petroleum,395220,0,395220
1997,TN,Pumped Storage,0,-1344188,-1344188
1997,TN,Total,0,193628146,193628146
1997,TN,Wood and Wood Derived Fuels,1068752,0,1068752
1997,TX,Coal,276982204,0,276982204
1997,TX,Hydroelectric Conventional,0,3581500,3581500
1997,TX,Natural Gas,303009536,0,303009536
1997,TX,Nuclear,0,74715294,74715294
1997,TX,Other,808474,0,808474
1997,TX,Other Biomass,177798,0,177798
1997,TX,Other Gases,7410496,0,7410496
1997,TX,Petroleum,3047672,0,3047672
1997,TX,Solar Thermal and Photovoltaic,0,424,424
1997,TX,Total,0,672639020,672639020
1997,TX,Wind,0,162108,162108
1997,TX,Wood and Wood Derived Fuels,2743514,0,2743514
1997,UT,Coal,65088006,0,65088006
1997,UT,Geothermal,337036,0,337036
1997,UT,Hydroelectric Conventional,0,2688322,2688322
1997,UT,Natural Gas,655132,0,655132
1997,UT,Other Gases,562034,0,562034
1997,UT,Petroleum,93894,0,93894
1997,UT,Pumped Storage,0,0,0
1997,UT,Total,0,69424424,69424424
1997,VA,Coal,68319862,0,68319862
1997,VA,Hydroelectric Conventional,0,2040552,2040552
1997,VA,Natural Gas,3760098,0,3760098
1997,VA,Nuclear,0,54168118,54168118
1997,VA,Other Biomass,2110786,0,2110786
1997,VA,Other Gases,132,0,132
1997,VA,Petroleum,5540088,0,5540088
1997,VA,Pumped Storage,0,-1727582,-1727582
1997,VA,Solar Thermal and Photovoltaic,0,0,0
1997,VA,Total,0,137030668,137030668
1997,VA,Wood and Wood Derived Fuels,2818614,0,2818614
1997,VT,Hydroelectric Conventional,0,2134884,2134884
1997,VT,Natural Gas,186,0,186
1997,VT,Nuclear,0,8533732,8533732
1997,VT,Petroleum,22412,0,22412
1997,VT,Total,0,11361076,11361076
1997,VT,Wind,0,0,0
1997,VT,Wood and Wood Derived Fuels,669862,0,669862
1997,WA,Coal,13981038,0,13981038
1997,WA,Hydroelectric Conventional,0,208341102,208341102
1997,WA,Natural Gas,5923322,0,5923322
1997,WA,Nuclear,0,12488270,12488270
1997,WA,Other Biomass,444966,0,444966
1997,WA,Other Gases,580990,0,580990
1997,WA,Petroleum,457178,0,457178
1997,WA,Pumped Storage,0,0,0
1997,WA,Total,0,244252334,244252334
1997,WA,Wood and Wood Derived Fuels,2035468,0,2035468
1997,WI,Coal,83952970,0,83952970
1997,WI,Hydroelectric Conventional,0,4966586,4966586
1997,WI,Natural Gas,2848708,0,2848708
1997,WI,Nuclear,0,7831742,7831742
1997,WI,Other Biomass,669364,0,669364
1997,WI,Petroleum,821498,0,821498
1997,WI,Total,0,102828016,102828016
1997,WI,Wood and Wood Derived Fuels,1737148,0,1737148
1997,WV,Coal,179691058,0,179691058
1997,WV,Hydroelectric Conventional,0,2277538,2277538
1997,WV,Natural Gas,433492,0,433492
1997,WV,Other,462,0,462
1997,WV,Other Gases,276008,0,276008
1997,WV,Petroleum,379196,0,379196
1997,WV,Total,0,183057754,183057754
1997,WY,Coal,78999586,0,78999586
1997,WY,Hydroelectric Conventional,0,2761426,2761426
1997,WY,Natural Gas,771124,0,771124
1997,WY,Other,145778,0,145778
1997,WY,Other Gases,14248,0,14248
1997,WY,Petroleum,126962,0,126962
1997,WY,Total,0,82819124,82819124
1998,AK,Coal,1049226,0,1049226
1998,AK,Hydroelectric Conventional,0,2226664,2226664
1998,AK,Natural Gas,6705790,0,6705790
1998,AK,Petroleum,1672934,0,1672934
1998,AK,Total,0,11657690,11657690
1998,AK,Wind,0,0,0
1998,AK,Wood and Wood Derived Fuels,3076,0,3076
1998,AL,Coal,143880072,0,143880072
1998,AL,Hydroelectric Conventional,0,21129714,21129714
1998,AL,Natural Gas,7503396,0,7503396
1998,AL,Nuclear,0,57325026,57325026
1998,AL,Other,2454,0,2454
1998,AL,Other Biomass,15916,0,15916
1998,AL,Other Gases,536004,0,536004
1998,AL,Petroleum,907348,0,907348
1998,AL,Total,0,239724250,239724250
1998,AL,Wood and Wood Derived Fuels,8424320,0,8424320
1998,AR,Coal,46360408,0,46360408
1998,AR,Hydroelectric Conventional,0,6233486,6233486
1998,AR,Natural Gas,9014158,0,9014158
1998,AR,Nuclear,0,26194504,26194504
1998,AR,Other Biomass,15574,0,15574
1998,AR,Other Gases,370,0,370
1998,AR,Petroleum,330698,0,330698
1998,AR,Pumped Storage,0,0,0
1998,AR,Total,0,91330602,91330602
1998,AR,Wood and Wood Derived Fuels,3181404,0,3181404
1998,AZ,Coal,73126854,0,73126854
1998,AZ,Hydroelectric Conventional,0,21940378,21940378
1998,AZ,Natural Gas,7856408,0,7856408
1998,AZ,Nuclear,0,60602090,60602090
1998,AZ,Petroleum,126432,0,126432
1998,AZ,Pumped Storage,0,537982,537982
1998,AZ,Solar Thermal and Photovoltaic,0,0,0
1998,AZ,Total,0,164190144,164190144
1998,CA,Coal,4318140,0,4318140
1998,CA,Geothermal,25679368,0,25679368
1998,CA,Hydroelectric Conventional,0,99096400,99096400
1998,CA,Natural Gas,150263984,0,150263984
1998,CA,Nuclear,0,69188412,69188412
1998,CA,Other,40450,0,40450
1998,CA,Other Biomass,4799422,0,4799422
1998,CA,Other Gases,6153112,0,6153112
1998,CA,Petroleum,4426144,0,4426144
1998,CA,Pumped Storage,0,2417602,2417602
1998,CA,Solar Thermal and Photovoltaic,0,1004678,1004678
1998,CA,Total,0,379201412,379201412
1998,CA,Wind,0,5515738,5515738
1998,CA,Wood and Wood Derived Fuels,6297962,0,6297962
1998,CO,Coal,66715698,0,66715698
1998,CO,Hydroelectric Conventional,0,2923922,2923922
1998,CO,Natural Gas,7872628,0,7872628
1998,CO,Other Biomass,61438,0,61438
1998,CO,Petroleum,98380,0,98380
1998,CO,Pumped Storage,0,91060,91060
1998,CO,Total,0,77763126,77763126
1998,CT,Coal,6032494,0,6032494
1998,CT,Hydroelectric Conventional,0,896570,896570
1998,CT,Natural Gas,4514936,0,4514936
1998,CT,Nuclear,0,6486006,6486006
1998,CT,Other,0,0,0
1998,CT,Other Biomass,4122158,0,4122158
1998,CT,Other Gases,478,0,478
1998,CT,Petroleum,17330164,0,17330164
1998,CT,Pumped Storage,0,178,178
1998,CT,Total,0,39382984,39382984
1998,DC,Petroleum,487950,0,487950
1998,DC,Total,0,487950,487950
1998,DE,Coal,7812354,0,7812354
1998,DE,Natural Gas,2553944,0,2553944
1998,DE,Other,8322,0,8322
1998,DE,Other Gases,375282,0,375282
1998,DE,Petroleum,3047268,0,3047268
1998,DE,Total,0,13797170,13797170
1998,FL,Coal,140558888,0,140558888
1998,FL,Hydroelectric Conventional,0,397010,397010
1998,FL,Natural Gas,77846382,0,77846382
1998,FL,Nuclear,0,62230838,62230838
1998,FL,Other,4086298,0,4086298
1998,FL,Other Biomass,6786736,0,6786736
1998,FL,Other Gases,160610,0,160610
1998,FL,Petroleum,83043302,0,83043302
1998,FL,Total,0,379257992,379257992
1998,FL,Wood and Wood Derived Fuels,4147928,0,4147928
1998,GA,Coal,141756104,0,141756104
1998,GA,Hydroelectric Conventional,0,10469042,10469042
1998,GA,Natural Gas,6586280,0,6586280
1998,GA,Nuclear,0,62760802,62760802
1998,GA,Other,13362,0,13362
1998,GA,Other Biomass,108696,0,108696
1998,GA,Petroleum,3142382,0,3142382
1998,GA,Pumped Storage,0,-345396,-345396
1998,GA,Total,0,230647412,230647412
1998,GA,Wood and Wood Derived Fuels,6156140,0,6156140
1998,HI,Coal,2869736,0,2869736
1998,HI,Geothermal,474166,0,474166
1998,HI,Hydroelectric Conventional,0,242546,242546
1998,HI,Other Biomass,1008132,0,1008132
1998,HI,Other Gases,120886,0,120886
1998,HI,Petroleum,15702136,0,15702136
1998,HI,Total,0,20456164,20456164
1998,HI,Wind,0,38562,38562
1998,IA,Coal,65999942,0,65999942
1998,IA,Hydroelectric Conventional,0,1825830,1825830
1998,IA,Natural Gas,1121784,0,1121784
1998,IA,Nuclear,0,7535026,7535026
1998,IA,Other Biomass,179754,0,179754
1998,IA,Petroleum,233086,0,233086
1998,IA,Total,0,76897578,76897578
1998,IA,Wind,0,178,178
1998,IA,Wood and Wood Derived Fuels,1978,0,1978
1998,ID,Coal,96240,0,96240
1998,ID,Hydroelectric Conventional,0,25871100,25871100
1998,ID,Natural Gas,674304,0,674304
1998,ID,Other,167028,0,167028
1998,ID,Other Biomass,100,0,100
1998,ID,Petroleum,1250,0,1250
1998,ID,Total,0,27817346,27817346
1998,ID,Wood and Wood Derived Fuels,1007324,0,1007324
1998,IL,Coal,150710322,0,150710322
1998,IL,Hydroelectric Conventional,0,275426,275426
1998,IL,Natural Gas,11048684,0,11048684
1998,IL,Nuclear,0,111191336,111191336
1998,IL,Other,38620,0,38620
1998,IL,Other Biomass,1251788,0,1251788
1998,IL,Other Gases,685648,0,685648
1998,IL,Petroleum,1724842,0,1724842
1998,IL,Total,0,276929124,276929124
1998,IL,Wood and Wood Derived Fuels,2458,0,2458
1998,IN,Coal,223636190,0,223636190
1998,IN,Hydroelectric Conventional,0,957336,957336
1998,IN,Natural Gas,4154308,0,4154308
1998,IN,Other Biomass,248222,0,248222
1998,IN,Other Gases,3792792,0,3792792
1998,IN,Petroleum,2154202,0,2154202
1998,IN,Total,0,234943050,234943050
1998,KS,Coal,56047374,0,56047374
1998,KS,Hydroelectric Conventional,0,22850,22850
1998,KS,Natural Gas,6033594,0,6033594
1998,KS,Nuclear,0,20821436,20821436
1998,KS,Petroleum,245202,0,245202
1998,KS,Total,0,83170456,83170456
1998,KY,Coal,173677604,0,173677604
1998,KY,Hydroelectric Conventional,0,6232036,6232036
1998,KY,Natural Gas,995216,0,995216
1998,KY,Petroleum,929896,0,929896
1998,KY,Total,0,181866056,181866056
1998,KY,Wood and Wood Derived Fuels,31304,0,31304
1998,LA,Coal,41563060,0,41563060
1998,LA,Hydroelectric Conventional,0,2125648,2125648
1998,LA,Natural Gas,89950392,0,89950392
1998,LA,Nuclear,0,32855002,32855002
1998,LA,Other,636186,0,636186
1998,LA,Other Biomass,306814,0,306814
1998,LA,Other Gases,1836132,0,1836132
1998,LA,Petroleum,4587040,0,4587040
1998,LA,Total,0,179297222,179297222
1998,LA,Wood and Wood Derived Fuels,5436948,0,5436948
1998,MA,Coal,22399516,0,22399516
1998,MA,Hydroelectric Conventional,0,2059482,2059482
1998,MA,Natural Gas,23243656,0,23243656
1998,MA,Nuclear,0,11396828,11396828
1998,MA,Other Biomass,3874132,0,3874132
1998,MA,Petroleum,29068732,0,29068732
1998,MA,Pumped Storage,0,-911170,-911170
1998,MA,Total,0,91367232,91367232
1998,MA,Wind,0,0,0
1998,MA,Wood and Wood Derived Fuels,236056,0,236056
1998,MD,Coal,58589454,0,58589454
1998,MD,Hydroelectric Conventional,0,3479474,3479474
1998,MD,Natural Gas,3981192,0,3981192
1998,MD,Nuclear,0,26661196,26661196
1998,MD,Other Biomass,1210092,0,1210092
1998,MD,Other Gases,164632,0,164632
1998,MD,Petroleum,6908700,0,6908700
1998,MD,Total,0,101306034,101306034
1998,MD,Wood and Wood Derived Fuels,311294,0,311294
1998,ME,Coal,1176724,0,1176724
1998,ME,Hydroelectric Conventional,0,7431932,7431932
1998,ME,Natural Gas,6738,0,6738
1998,ME,Nuclear,0,0,0
1998,ME,Other Biomass,1597394,0,1597394
1998,ME,Other Gases,9886,0,9886
1998,ME,Petroleum,6290326,0,6290326
1998,ME,Total,0,22006634,22006634
1998,ME,Wood and Wood Derived Fuels,5493634,0,5493634
1998,MI,Coal,140945314,0,140945314
1998,MI,Hydroelectric Conventional,0,2794236,2794236
1998,MI,Natural Gas,26170360,0,26170360
1998,MI,Nuclear,0,24988306,24988306
1998,MI,Other,39256,0,39256
1998,MI,Other Biomass,2004180,0,2004180
1998,MI,Other Gases,10588,0,10588
1998,MI,Petroleum,2343322,0,2343322
1998,MI,Pumped Storage,0,-1860698,-1860698
1998,MI,Total,0,200954788,200954788
1998,MI,Wind,0,0,0
1998,MI,Wood and Wood Derived Fuels,3519924,0,3519924
1998,MN,Coal,63613754,0,63613754
1998,MN,Hydroelectric Conventional,0,1909286,1909286
1998,MN,Natural Gas,3192064,0,3192064
1998,MN,Nuclear,0,23288212,23288212
1998,MN,Other Biomass,1540220,0,1540220
1998,MN,Petroleum,1334542,0,1334542
1998,MN,Total,0,96035810,96035810
1998,MN,Wind,0,293704,293704
1998,MN,Wood and Wood Derived Fuels,864028,0,864028
1998,MO,Coal,125452352,0,125452352
1998,MO,Hydroelectric Conventional,0,4693170,4693170
1998,MO,Natural Gas,2529620,0,2529620
1998,MO,Nuclear,0,17033546,17033546
1998,MO,Other Biomass,177768,0,177768
1998,MO,Petroleum,643642,0,643642
1998,MO,Pumped Storage,0,-155406,-155406
1998,MO,Total,0,150374692,150374692
1998,MS,Coal,23559086,0,23559086
1998,MS,Natural Gas,13153944,0,13153944
1998,MS,Nuclear,0,18381056,18381056
1998,MS,Other Biomass,1370,0,1370
1998,MS,Petroleum,10850444,0,10850444
1998,MS,Total,0,68818112,68818112
1998,MS,Wood and Wood Derived Fuels,2872212,0,2872212
1998,MT,Coal,33569572,0,33569572
1998,MT,Hydroelectric Conventional,0,22235880,22235880
1998,MT,Natural Gas,111552,0,111552
1998,MT,Other Gases,62272,0,62272
1998,MT,Petroleum,853462,0,853462
1998,MT,Total,0,56921036,56921036
1998,MT,Wood and Wood Derived Fuels,88298,0,88298
1998,NC,Coal,145898926,0,145898926
1998,NC,Hydroelectric Conventional,0,11476414,11476414
1998,NC,Natural Gas,2568714,0,2568714
1998,NC,Nuclear,0,77556422,77556422
1998,NC,Other,498712,0,498712
1998,NC,Other Biomass,176844,0,176844
1998,NC,Petroleum,1382628,0,1382628
1998,NC,Pumped Storage,0,131344,131344
1998,NC,Total,0,242757648,242757648
1998,NC,Wood and Wood Derived Fuels,3067644,0,3067644
1998,ND,Coal,56513720,0,56513720
1998,ND,Hydroelectric Conventional,0,4591896,4591896
1998,ND,Natural Gas,1458,0,1458
1998,ND,Other Biomass,3048,0,3048
1998,ND,Other Gases,104732,0,104732
1998,ND,Petroleum,129048,0,129048
1998,ND,Total,0,61343902,61343902
1998,NE,Coal,36760942,0,36760942
1998,NE,Hydroelectric Conventional,0,3365668,3365668
1998,NE,Natural Gas,828966,0,828966
1998,NE,Nuclear,0,16517606,16517606
1998,NE,Other Biomass,35186,0,35186
1998,NE,Petroleum,85214,0,85214
1998,NE,Total,0,57593582,57593582
1998,NE,Wind,0,0,0
1998,NH,Coal,7026130,0,7026130
1998,NH,Hydroelectric Conventional,0,3193496,3193496
1998,NH,Natural Gas,46618,0,46618
1998,NH,Nuclear,0,16774046,16774046
1998,NH,Other Biomass,467610,0,467610
1998,NH,Petroleum,2907708,0,2907708
1998,NH,Total,0,32177706,32177706
1998,NH,Wood and Wood Derived Fuels,1762098,0,1762098
1998,NJ,Coal,15290452,0,15290452
1998,NJ,Hydroelectric Conventional,0,41340,41340
1998,NJ,Natural Gas,32961652,0,32961652
1998,NJ,Nuclear,0,54264278,54264278
1998,NJ,Other,50374,0,50374
1998,NJ,Other Biomass,2621634,0,2621634
1998,NJ,Other Gases,1318256,0,1318256
1998,NJ,Petroleum,1459746,0,1459746
1998,NJ,Pumped Storage,0,-292466,-292466
1998,NJ,Total,0,107715266,107715266
1998,NM,Coal,55074852,0,55074852
1998,NM,Hydroelectric Conventional,0,472824,472824
1998,NM,Natural Gas,9027098,0,9027098
1998,NM,Other Biomass,18412,0,18412
1998,NM,Petroleum,54952,0,54952
1998,NM,Total,0,64648138,64648138
1998,NV,Coal,34322682,0,34322682
1998,NV,Geothermal,3074188,0,3074188
1998,NV,Hydroelectric Conventional,0,6332650,6332650
1998,NV,Natural Gas,17381658,0,17381658
1998,NV,Other,12798,0,12798
1998,NV,Petroleum,103064,0,103064
1998,NV,Total,0,61227040,61227040
1998,NY,Coal,50529560,0,50529560
1998,NY,Hydroelectric Conventional,0,58631556,58631556
1998,NY,Natural Gas,84943198,0,84943198
1998,NY,Nuclear,0,62627416,62627416
1998,NY,Other Biomass,4361092,0,4361092
1998,NY,Other Gases,176626,0,176626
1998,NY,Petroleum,29801564,0,29801564
1998,NY,Pumped Storage,0,-2315362,-2315362
1998,NY,Total,0,289726496,289726496
1998,NY,Wood and Wood Derived Fuels,970846,0,970846
1998,OH,Coal,258446362,0,258446362
1998,OH,Hydroelectric Conventional,0,812854,812854
1998,OH,Natural Gas,1355156,0,1355156
1998,OH,Nuclear,0,32951464,32951464
1998,OH,Other Biomass,482,0,482
1998,OH,Other Gases,371524,0,371524
1998,OH,Petroleum,741676,0,741676
1998,OH,Total,0,295880114,295880114
1998,OH,Wood and Wood Derived Fuels,1200596,0,1200596
1998,OK,Coal,68448060,0,68448060
1998,OK,Hydroelectric Conventional,0,7017496,7017496
1998,OK,Natural Gas,36602836,0,36602836
1998,OK,Other Biomass,3960,0,3960
1998,OK,Other Gases,99638,0,99638
1998,OK,Petroleum,27784,0,27784
1998,OK,Pumped Storage,0,-177470,-177470
1998,OK,Total,0,112458486,112458486
1998,OK,Wood and Wood Derived Fuels,436182,0,436182
1998,OR,Coal,6749244,0,6749244
1998,OR,Hydroelectric Conventional,0,79804334,79804334
1998,OR,Natural Gas,14500130,0,14500130
1998,OR,Other Biomass,185252,0,185252
1998,OR,Petroleum,67264,0,67264
1998,OR,Total,0,102296968,102296968
1998,OR,Wind,0,39046,39046
1998,OR,Wood and Wood Derived Fuels,951698,0,951698
1998,PA,Coal,232774310,0,232774310
1998,PA,Hydroelectric Conventional,0,4762704,4762704
1998,PA,Natural Gas,7780034,0,7780034
1998,PA,Nuclear,0,122298448,122298448
1998,PA,Other,81544,0,81544
1998,PA,Other Biomass,3787298,0,3787298
1998,PA,Other Gases,1261522,0,1261522
1998,PA,Petroleum,9013458,0,9013458
1998,PA,Pumped Storage,0,-919466,-919466
1998,PA,Total,0,382383036,382383036
1998,PA,Wood and Wood Derived Fuels,1543184,0,1543184
1998,RI,Coal,0,0,0
1998,RI,Hydroelectric Conventional,0,17352,17352
1998,RI,Natural Gas,14952748,0,14952748
1998,RI,Other Biomass,222310,0,222310
1998,RI,Petroleum,156612,0,156612
1998,RI,Total,0,15349022,15349022
1998,SC,Coal,65939398,0,65939398
1998,SC,Hydroelectric Conventional,0,7138834,7138834
1998,SC,Natural Gas,1754930,0,1754930
1998,SC,Nuclear,0,97518894,97518894
1998,SC,Other,8892,0,8892
